# e nB nQ T p muB muS muQ 
0.9 0.08 0.29 0.1743972 0.1367116 0.0304165 -0.0343365 0.1184591
0.9 0.08 0.3 0.1742079 0.1368032 0.027864 -0.0367458 0.1231385
0.9 0.08 0.31 0.1740113 0.1368988 0.0253083 -0.0391538 0.1278105
0.9 0.08 0.32 0.1738075 0.1369982 0.0227497 -0.0415601 0.1324747
0.9 0.08 0.33 0.1735964 0.1371017 0.0201887 -0.0439647 0.1371308
0.9 0.08 0.34 0.1733781 0.1372092 0.0176255 -0.0463672 0.1417783
0.9 0.08 0.35 0.1731526 0.1373207 0.0150606 -0.0487673 0.1464169
0.9 0.08 0.36 0.1729199 0.1374364 0.0124944 -0.0511649 0.1510461
0.9 0.08 0.37 0.1726801 0.1375562 0.0099273 -0.0535597 0.1556655
0.9 0.08 0.38 0.1724332 0.1376802 0.0073596 -0.0559514 0.1602748
0.9 0.08 0.39 0.1721792 0.1378084 0.0047918 -0.0583397 0.1648734
0.9 0.08 0.4 0.1719181 0.1379409 0.0022243 -0.0607244 0.1694609
0.9 0.09 -0.1 0.1757253 0.1356832 0.1373015 0.0630732 -0.0688051
0.9 0.09 -0.09 0.1758293 0.1356347 0.1350748 0.0607532 -0.0640752
0.9 0.09 -0.08 0.1759258 0.1355897 0.132837 0.0584283 -0.0593419
0.9 0.09 -0.07 0.1760149 0.1355483 0.130588 0.0560988 -0.0546056
0.9 0.09 -0.06 0.1760966 0.1355104 0.1283281 0.0537648 -0.0498665
0.9 0.09 -0.05 0.1761708 0.135476 0.1260572 0.0514264 -0.0451248
0.9 0.09 -0.04 0.1762377 0.1354451 0.1237753 0.0490836 -0.0403809
0.9 0.09 -0.03 0.1762972 0.1354176 0.1214826 0.0467366 -0.0356349
0.9 0.09 -0.02 0.1763492 0.1353936 0.1191791 0.0443855 -0.0308872
0.9 0.09 -0.01 0.1763938 0.1353731 0.1168648 0.0420304 -0.0261379
0.9 0.09 0.0 0.1764309 0.1353559 0.1145399 0.0396714 -0.0213873
0.9 0.09 0.01 0.1764606 0.1353423 0.1122044 0.0373087 -0.0166357
0.9 0.09 0.02 0.1764829 0.135332 0.1098585 0.0349422 -0.0118832
0.9 0.09 0.03 0.1764978 0.1353252 0.1075022 0.0325723 -0.0071302
0.9 0.09 0.04 0.1765052 0.1353217 0.1051356 0.0301988 -0.0023768
0.9 0.09 0.05 0.1765052 0.1353217 0.1027588 0.0278221 0.0023768
0.9 0.09 0.06 0.1764978 0.1353252 0.100372 0.0254421 0.0071302
0.9 0.09 0.07 0.1764829 0.135332 0.0979753 0.023059 0.0118832
0.9 0.09 0.08 0.1764606 0.1353423 0.0955688 0.020673 0.0166357
0.9 0.09 0.09 0.1764309 0.1353559 0.0931526 0.0182841 0.0213873
0.9 0.09 0.1 0.1763938 0.1353731 0.0907269 0.0158925 0.0261379
0.9 0.09 0.11 0.1763492 0.1353936 0.0882919 0.0134983 0.0308872
0.9 0.09 0.12 0.1762972 0.1354176 0.0858476 0.0111017 0.0356349
0.9 0.09 0.13 0.1762377 0.1354451 0.0833944 0.0087027 0.0403809
0.9 0.09 0.14 0.1761708 0.135476 0.0809323 0.0063015 0.0451248
0.9 0.09 0.15 0.1760966 0.1355104 0.0784616 0.0038983 0.0498665
0.9 0.09 0.16 0.1760149 0.1355483 0.0759824 0.0014932 0.0546056
0.9 0.09 0.17 0.1759258 0.1355897 0.073495 -0.0009136 0.0593419
0.9 0.09 0.18 0.1758293 0.1356347 0.0709996 -0.003322 0.0640752
0.9 0.09 0.19 0.1757253 0.1356832 0.0684964 -0.0057319 0.0688051
0.9 0.09 0.2 0.175614 0.1357352 0.0659855 -0.008143 0.0735315
0.9 0.09 0.21 0.1754953 0.1357908 0.0634674 -0.0105553 0.078254
0.9 0.09 0.22 0.1753693 0.1358501 0.0609422 -0.0129685 0.0829724
0.9 0.09 0.23 0.1752358 0.1359129 0.0584102 -0.0153824 0.0876863
0.9 0.09 0.24 0.175095 0.1359795 0.0558717 -0.0177969 0.0923954
0.9 0.09 0.25 0.1749468 0.1360497 0.0533269 -0.0202118 0.0970996
0.9 0.09 0.26 0.1747913 0.1361236 0.0507761 -0.0226269 0.1017984
0.9 0.09 0.27 0.1746284 0.1362012 0.0482198 -0.025042 0.1064915
0.9 0.09 0.28 0.1744583 0.1362827 0.045658 -0.0274569 0.1111787
0.9 0.09 0.29 0.1742808 0.1363679 0.0430913 -0.0298713 0.1158595
0.9 0.09 0.3 0.174096 0.1364569 0.0405199 -0.0322852 0.1205336
0.9 0.09 0.31 0.173904 0.1365499 0.0379442 -0.0346982 0.1252008
0.9 0.09 0.32 0.1737047 0.1366467 0.0353646 -0.0371101 0.1298605
0.9 0.09 0.33 0.1734981 0.1367475 0.0327814 -0.0395206 0.1345125
0.9 0.09 0.34 0.1732844 0.1368522 0.0301949 -0.0419297 0.1391564
0.9 0.09 0.35 0.1730634 0.136961 0.0276057 -0.0443369 0.1437918
0.9 0.09 0.36 0.1728353 0.1370738 0.025014 -0.046742 0.1484182
0.9 0.09 0.37 0.1726 0.1371907 0.0224204 -0.0491449 0.1530354
0.9 0.09 0.38 0.1723576 0.1373118 0.0198251 -0.0515451 0.1576427
0.9 0.09 0.39 0.1721081 0.1374371 0.0172288 -0.0539425 0.1622399
0.9 0.09 0.4 0.1718516 0.1375665 0.0146318 -0.0563367 0.1668264
0.9 0.1 -0.1 0.1754299 0.1353806 0.1497968 0.0673391 -0.0709846
0.9 0.1 -0.09 0.1755369 0.1353308 0.1475963 0.0650322 -0.0662681
0.9 0.1 -0.08 0.1756366 0.1352845 0.1453839 0.0627202 -0.0615482
0.9 0.1 -0.07 0.1757289 0.1352416 0.1431593 0.0604033 -0.0568253
0.9 0.1 -0.06 0.1758138 0.1352023 0.1409228 0.0580815 -0.0520995
0.9 0.1 -0.05 0.1758913 0.1351665 0.1386743 0.0557549 -0.0473712
0.9 0.1 -0.04 0.1759615 0.1351341 0.1364139 0.0534236 -0.0426406
0.9 0.1 -0.03 0.1760242 0.1351051 0.1341416 0.0510878 -0.0379079
0.9 0.1 -0.02 0.1760796 0.1350796 0.1318575 0.0487475 -0.0331734
0.9 0.1 -0.01 0.1761277 0.1350575 0.1295616 0.0464029 -0.0284373
0.9 0.1 0.0 0.1761683 0.1350388 0.127254 0.044054 -0.0236998
0.9 0.1 0.01 0.1762015 0.1350235 0.1249348 0.0417009 -0.0189612
0.9 0.1 0.02 0.1762274 0.1350117 0.122604 0.0393438 -0.0142217
0.9 0.1 0.03 0.1762459 0.1350032 0.1202618 0.0369828 -0.0094815
0.9 0.1 0.04 0.1762569 0.1349981 0.1179082 0.0346179 -0.0047409
0.9 0.1 0.05 0.1762606 0.1349964 0.1155433 0.0322492 0.0
0.9 0.1 0.06 0.1762569 0.1349981 0.1131673 0.029877 0.0047409
0.9 0.1 0.07 0.1762459 0.1350032 0.1107803 0.0275013 0.0094815
0.9 0.1 0.08 0.1762274 0.1350117 0.1083823 0.0251221 0.0142217
0.9 0.1 0.09 0.1762015 0.1350235 0.1059736 0.0227397 0.0189612
0.9 0.1 0.1 0.1761683 0.1350388 0.1035542 0.0203542 0.0236998
0.9 0.1 0.11 0.1761277 0.1350575 0.1011243 0.0179656 0.0284373
0.9 0.1 0.12 0.1760796 0.1350796 0.0986841 0.0155741 0.0331734
0.9 0.1 0.13 0.1760242 0.1351051 0.0962337 0.0131799 0.0379079
0.9 0.1 0.14 0.1759615 0.1351341 0.0937733 0.010783 0.0426406
0.9 0.1 0.15 0.1758913 0.1351665 0.0913031 0.0083837 0.0473712
0.9 0.1 0.16 0.1758138 0.1352023 0.0888233 0.0059819 0.0520995
0.9 0.1 0.17 0.1757289 0.1352416 0.0863341 0.003578 0.0568253
0.9 0.1 0.18 0.1756366 0.1352845 0.0838356 0.001172 0.0615482
0.9 0.1 0.19 0.1755369 0.1353308 0.0813282 -0.0012359 0.0662681
0.9 0.1 0.2 0.1754299 0.1353806 0.0788121 -0.0036455 0.0709846
0.9 0.1 0.21 0.1753156 0.135434 0.0762875 -0.0060568 0.0756976
0.9 0.1 0.22 0.1751939 0.135491 0.0737546 -0.0084694 0.0804067
0.9 0.1 0.23 0.1750648 0.1355515 0.0712138 -0.0108833 0.0851117
0.9 0.1 0.24 0.1749284 0.1356157 0.0686653 -0.0132983 0.0898122
0.9 0.1 0.25 0.1747847 0.1356835 0.0661093 -0.0157141 0.094508
0.9 0.1 0.26 0.1746337 0.135755 0.0635463 -0.0181307 0.0991989
0.9 0.1 0.27 0.1744754 0.1358302 0.0609764 -0.0205477 0.1038844
0.9 0.1 0.28 0.1743097 0.1359091 0.0584001 -0.0229651 0.1085642
0.9 0.1 0.29 0.1741368 0.1359917 0.0558176 -0.0253825 0.1132381
0.9 0.1 0.3 0.1739566 0.1360782 0.0532293 -0.0277998 0.1179058
0.9 0.1 0.31 0.1737692 0.1361684 0.0506355 -0.0302168 0.1225668
0.9 0.1 0.32 0.1735745 0.1362625 0.0480367 -0.0326332 0.1272208
0.9 0.1 0.33 0.1733725 0.1363606 0.0454331 -0.0350488 0.1318675
0.9 0.1 0.34 0.1731634 0.1364625 0.0428253 -0.0374633 0.1365065
0.9 0.1 0.35 0.1729471 0.1365684 0.0402135 -0.0398766 0.1411374
0.9 0.1 0.36 0.1727236 0.1366784 0.0375983 -0.0422883 0.1457598
0.9 0.1 0.37 0.172493 0.1367924 0.03498 -0.0446982 0.1503734
0.9 0.1 0.38 0.1722552 0.1369104 0.0323591 -0.0471061 0.1549776
0.9 0.1 0.39 0.1720104 0.1370327 0.029736 -0.0495116 0.1595722
0.9 0.1 0.4 0.1717585 0.1371591 0.0271112 -0.0519145 0.1641566
0.9 0.11 -0.1 0.1751077 0.1350455 0.1622748 0.0715884 -0.0731325
0.9 0.11 -0.09 0.1752176 0.1349944 0.1601018 0.0692955 -0.0684305
0.9 0.11 -0.08 0.1753203 0.1349467 0.1579159 0.0669972 -0.0637251
0.9 0.11 -0.07 0.1754157 0.1349026 0.1557171 0.0646937 -0.0590167
0.9 0.11 -0.06 0.1755037 0.1348619 0.1535053 0.0623849 -0.0543055
0.9 0.11 -0.05 0.1755844 0.1348247 0.1512806 0.0600711 -0.0495917
0.9 0.11 -0.04 0.1756578 0.1347909 0.149043 0.0577522 -0.0448756
0.9 0.11 -0.03 0.1757238 0.1347605 0.1467925 0.0554285 -0.0401574
0.9 0.11 -0.02 0.1757825 0.1347335 0.1445293 0.0530999 -0.0354374
0.9 0.11 -0.01 0.1758339 0.1347099 0.1422532 0.0507667 -0.0307157
0.9 0.11 0.0 0.175878 0.1346897 0.1399645 0.0484288 -0.0259925
0.9 0.11 0.01 0.1759147 0.1346729 0.1376631 0.0460864 -0.0212682
0.9 0.11 0.02 0.175944 0.1346595 0.1353491 0.0437396 -0.016543
0.9 0.11 0.03 0.175966 0.1346494 0.1330226 0.0413884 -0.0118169
0.9 0.11 0.04 0.1759807 0.1346427 0.1306836 0.039033 -0.0070904
0.9 0.11 0.05 0.1759881 0.1346393 0.1283324 0.0366736 -0.0023635
0.9 0.11 0.06 0.1759881 0.1346393 0.1259689 0.0343101 0.0023635
0.9 0.11 0.07 0.1759807 0.1346427 0.1235933 0.0319427 0.0070904
0.9 0.11 0.08 0.175966 0.1346494 0.1212056 0.0295715 0.0118169
0.9 0.11 0.09 0.175944 0.1346595 0.1188061 0.0271966 0.016543
0.9 0.11 0.1 0.1759147 0.1346729 0.1163948 0.0248181 0.0212682
0.9 0.11 0.11 0.175878 0.1346897 0.1139719 0.0224362 0.0259925
0.9 0.11 0.12 0.1758339 0.1347099 0.1115376 0.020051 0.0307157
0.9 0.11 0.13 0.1757825 0.1347335 0.1090919 0.0176626 0.0354374
0.9 0.11 0.14 0.1757238 0.1347605 0.1066351 0.0152711 0.0401574
0.9 0.11 0.15 0.1756578 0.1347909 0.1041674 0.0128766 0.0448756
0.9 0.11 0.16 0.1755844 0.1348247 0.1016889 0.0104793 0.0495917
0.9 0.11 0.17 0.1755037 0.1348619 0.0991998 0.0080794 0.0543055
0.9 0.11 0.18 0.1754157 0.1349026 0.0967004 0.0056769 0.0590167
0.9 0.11 0.19 0.1753203 0.1349467 0.0941908 0.0032721 0.0637251
0.9 0.11 0.2 0.1752176 0.1349944 0.0916714 0.000865 0.0684305
0.9 0.11 0.21 0.1751077 0.1350455 0.0891423 -0.0015441 0.0731325
0.9 0.11 0.22 0.1749904 0.1351002 0.0866038 -0.0039551 0.077831
0.9 0.11 0.23 0.1748657 0.1351584 0.0840561 -0.0063679 0.0825256
0.9 0.11 0.24 0.1747338 0.1352202 0.0814996 -0.0087822 0.0872161
0.9 0.11 0.25 0.1745946 0.1352856 0.0789345 -0.0111979 0.0919023
0.9 0.11 0.26 0.1744481 0.1353546 0.0763612 -0.0136148 0.0965837
0.9 0.11 0.27 0.1742944 0.1354272 0.0737799 -0.0160327 0.1012602
0.9 0.11 0.28 0.1741333 0.1355036 0.0711909 -0.0184515 0.1059315
0.9 0.11 0.29 0.173965 0.1355836 0.0685946 -0.0208708 0.1105972
0.9 0.11 0.3 0.1737895 0.1356674 0.0659914 -0.0232905 0.1152569
0.9 0.11 0.31 0.1736067 0.135755 0.0633816 -0.0257104 0.1199105
0.9 0.11 0.32 0.1734167 0.1358463 0.0607656 -0.0281302 0.1245574
0.9 0.11 0.33 0.1732194 0.1359415 0.0581437 -0.0305498 0.1291975
0.9 0.11 0.34 0.173015 0.1360406 0.0555165 -0.0329689 0.1338303
0.9 0.11 0.35 0.1728034 0.1361437 0.0528841 -0.0353872 0.1384555
0.9 0.11 0.36 0.1725847 0.1362506 0.0502472 -0.0378044 0.1430726
0.9 0.11 0.37 0.1723588 0.1363616 0.0476062 -0.0402205 0.1476814
0.9 0.11 0.38 0.1721258 0.1364767 0.0449614 -0.0426349 0.1522813
0.9 0.11 0.39 0.1718857 0.1365958 0.0423133 -0.0450476 0.156872
0.9 0.11 0.4 0.1716386 0.136719 0.0396625 -0.0474582 0.1614531
0.9 0.12 -0.1 0.1747585 0.1346782 0.174736 0.0758208 -0.0752473
0.9 0.12 -0.09 0.1748714 0.1346258 0.1725917 0.0735427 -0.0705608
0.9 0.12 -0.08 0.174977 0.1345769 0.1704336 0.0712589 -0.0658711
0.9 0.12 -0.07 0.1750754 0.1345315 0.1682616 0.0689695 -0.0611784
0.9 0.12 -0.06 0.1751664 0.1344895 0.1660758 0.0666747 -0.0564828
0.9 0.12 -0.05 0.1752502 0.134451 0.1638761 0.0643744 -0.0517847
0.9 0.12 -0.04 0.1753267 0.1344158 0.1616627 0.0620688 -0.0470843
0.9 0.12 -0.03 0.1753959 0.1343841 0.1594354 0.059758 -0.0423817
0.9 0.12 -0.02 0.1754579 0.1343557 0.1571944 0.0574421 -0.0376773
0.9 0.12 -0.01 0.1755125 0.1343307 0.1549396 0.0551211 -0.0329713
0.9 0.12 0.0 0.1755599 0.134309 0.1526712 0.0527952 -0.0282637
0.9 0.12 0.01 0.1756 0.1342907 0.1503891 0.0504643 -0.023555
0.9 0.12 0.02 0.1756328 0.1342758 0.1480934 0.0481288 -0.0188452
0.9 0.12 0.03 0.1756583 0.1342641 0.1457842 0.0457885 -0.0141346
0.9 0.12 0.04 0.1756765 0.1342558 0.1434615 0.0434436 -0.0094234
0.9 0.12 0.05 0.1756874 0.1342508 0.1411255 0.0410942 -0.0047118
0.9 0.12 0.06 0.1756911 0.1342492 0.1387762 0.0387405 0.0
0.9 0.12 0.07 0.1756874 0.1342508 0.1364137 0.0363824 0.0047118
0.9 0.12 0.08 0.1756765 0.1342558 0.1340381 0.0340202 0.0094234
0.9 0.12 0.09 0.1756583 0.1342641 0.1316495 0.0316538 0.0141346
0.9 0.12 0.1 0.1756328 0.1342758 0.1292482 0.0292835 0.0188452
0.9 0.12 0.11 0.1756 0.1342907 0.1268341 0.0269094 0.023555
0.9 0.12 0.12 0.1755599 0.134309 0.1244074 0.0245314 0.0282637
0.9 0.12 0.13 0.1755125 0.1343307 0.1219683 0.0221498 0.0329713
0.9 0.12 0.14 0.1754579 0.1343557 0.119517 0.0197648 0.0376773
0.9 0.12 0.15 0.1753959 0.1343841 0.1170536 0.0173763 0.0423817
0.9 0.12 0.16 0.1753267 0.1344158 0.1145784 0.0149846 0.0470843
0.9 0.12 0.17 0.1752502 0.134451 0.1120914 0.0125897 0.0517847
0.9 0.12 0.18 0.1751664 0.1344895 0.109593 0.0101919 0.0564828
0.9 0.12 0.19 0.1750754 0.1345315 0.1070832 0.0077912 0.0611784
0.9 0.12 0.2 0.174977 0.1345769 0.1045625 0.0053878 0.0658711
0.9 0.12 0.21 0.1748714 0.1346258 0.1020309 0.0029819 0.0705608
0.9 0.12 0.22 0.1747585 0.1346782 0.0994887 0.0005735 0.0752473
0.9 0.12 0.23 0.1746384 0.134734 0.0969363 -0.001837 0.0799302
0.9 0.12 0.24 0.174511 0.1347934 0.0943739 -0.0042496 0.0846093
0.9 0.12 0.25 0.1743763 0.1348563 0.0918017 -0.0066641 0.0892844
0.9 0.12 0.26 0.1742344 0.1349228 0.0892201 -0.0090802 0.0939552
0.9 0.12 0.27 0.1740852 0.134993 0.0866294 -0.0114979 0.0986213
0.9 0.12 0.28 0.1739288 0.1350667 0.0840299 -0.0139169 0.1032826
0.9 0.12 0.29 0.1737652 0.1351441 0.0814219 -0.016337 0.1079386
0.9 0.12 0.3 0.1735943 0.1352252 0.0788058 -0.0187581 0.1125892
0.9 0.12 0.31 0.1734162 0.13531 0.076182 -0.0211798 0.1172339
0.9 0.12 0.32 0.173231 0.1353986 0.0735509 -0.023602 0.1218725
0.9 0.12 0.33 0.1730385 0.1354909 0.0709127 -0.0260245 0.1265046
0.9 0.12 0.34 0.1728389 0.1355871 0.068268 -0.028447 0.1311299
0.9 0.12 0.35 0.1726321 0.1356872 0.0656171 -0.0308693 0.135748
0.9 0.12 0.36 0.1724181 0.1357912 0.0629605 -0.0332911 0.1403586
0.9 0.12 0.37 0.1721971 0.1358991 0.0602986 -0.0357122 0.1449613
0.9 0.12 0.38 0.1719689 0.136011 0.0576319 -0.0381323 0.1495556
0.9 0.12 0.39 0.1717337 0.1361269 0.0549609 -0.0405511 0.1541413
0.9 0.12 0.4 0.1714914 0.136247 0.052286 -0.0429684 0.1587178
0.9 0.13 -0.1 0.1743825 0.134279 0.1871812 0.0800361 -0.0773276
0.9 0.13 -0.09 0.1744982 0.1342255 0.1850665 0.0777734 -0.0726578
0.9 0.13 -0.08 0.1746067 0.1341755 0.1829372 0.0755049 -0.0679848
0.9 0.13 -0.07 0.1747079 0.1341289 0.1807932 0.0732305 -0.0633087
0.9 0.13 -0.06 0.1748019 0.1340857 0.1786345 0.0709503 -0.05863
0.9 0.13 -0.05 0.1748887 0.1340459 0.1764611 0.0686644 -0.0539486
0.9 0.13 -0.04 0.1749682 0.1340094 0.174273 0.066373 -0.049265
0.9 0.13 -0.03 0.1750405 0.1339764 0.1720703 0.0640759 -0.0445793
0.9 0.13 -0.02 0.1751056 0.1339467 0.1698528 0.0617735 -0.0398917
0.9 0.13 -0.01 0.1751635 0.1339203 0.1676207 0.0594656 -0.0352024
0.9 0.13 0.0 0.1752141 0.1338972 0.1653739 0.0571525 -0.0305117
0.9 0.13 0.01 0.1752575 0.1338775 0.1631126 0.0548342 -0.0258197
0.9 0.13 0.02 0.1752937 0.133861 0.1608367 0.0525107 -0.0211267
0.9 0.13 0.03 0.1753226 0.1338479 0.1585463 0.0501823 -0.0164328
0.9 0.13 0.04 0.1753443 0.133838 0.1562414 0.0478488 -0.0117382
0.9 0.13 0.05 0.1753587 0.1338315 0.1539222 0.0455106 -0.0070431
0.9 0.13 0.06 0.175366 0.1338282 0.1515887 0.0431675 -0.0023477
0.9 0.13 0.07 0.175366 0.1338282 0.1492409 0.0408198 0.0023477
0.9 0.13 0.08 0.1753587 0.1338315 0.1468791 0.0384675 0.0070431
0.9 0.13 0.09 0.1753443 0.133838 0.1445032 0.0361107 0.0117382
0.9 0.13 0.1 0.1753226 0.1338479 0.1421135 0.0337495 0.0164328
0.9 0.13 0.11 0.1752937 0.133861 0.13971 0.0313841 0.0211267
0.9 0.13 0.12 0.1752575 0.1338775 0.1372928 0.0290145 0.0258197
0.9 0.13 0.13 0.1752141 0.1338972 0.1348622 0.0266408 0.0305117
0.9 0.13 0.14 0.1751635 0.1339203 0.1324182 0.0242632 0.0352024
0.9 0.13 0.15 0.1751056 0.1339467 0.1299611 0.0218818 0.0398917
0.9 0.13 0.16 0.1750405 0.1339764 0.127491 0.0194966 0.0445793
0.9 0.13 0.17 0.1749682 0.1340094 0.125008 0.0171079 0.049265
0.9 0.13 0.18 0.1748887 0.1340459 0.1225125 0.0147158 0.0539486
0.9 0.13 0.19 0.1748019 0.1340857 0.1200046 0.0123203 0.05863
0.9 0.13 0.2 0.1747079 0.1341289 0.1174845 0.0099217 0.0633087
0.9 0.13 0.21 0.1746067 0.1341755 0.1149524 0.0075201 0.0679848
0.9 0.13 0.22 0.1744982 0.1342255 0.1124087 0.0051156 0.0726578
0.9 0.13 0.23 0.1743825 0.134279 0.1098535 0.0027084 0.0773276
0.9 0.13 0.24 0.1742596 0.1343359 0.1072872 0.0002987 0.081994
0.9 0.13 0.25 0.1741295 0.1343964 0.10471 -0.0021135 0.0866566
0.9 0.13 0.26 0.1739922 0.1344604 0.1021222 -0.0045278 0.0913153
0.9 0.13 0.27 0.1738477 0.1345279 0.0995242 -0.0069441 0.0959697
0.9 0.13 0.28 0.1736959 0.134599 0.0969162 -0.0093623 0.1006196
0.9 0.13 0.29 0.173537 0.1346737 0.0942986 -0.0117822 0.1052646
0.9 0.13 0.3 0.1733709 0.1347521 0.0916717 -0.0142034 0.1099046
0.9 0.13 0.31 0.1731976 0.1348341 0.089036 -0.0166259 0.1145392
0.9 0.13 0.32 0.1730171 0.1349198 0.0863917 -0.0190494 0.119168
0.9 0.13 0.33 0.1728295 0.1350093 0.0837393 -0.0214737 0.1237909
0.9 0.13 0.34 0.1726347 0.1351025 0.0810792 -0.0238986 0.1284073
0.9 0.13 0.35 0.1724328 0.1351996 0.0784118 -0.0263238 0.1330171
0.9 0.13 0.36 0.1722238 0.1353005 0.0757376 -0.028749 0.1376198
0.9 0.13 0.37 0.1720076 0.1354053 0.0730569 -0.0311741 0.1422151
0.9 0.13 0.38 0.1717844 0.135514 0.0703703 -0.0335988 0.1468025
0.9 0.13 0.39 0.171554 0.1356267 0.0676783 -0.0360227 0.1513818
0.9 0.13 0.4 0.1713167 0.1357434 0.0649812 -0.0384457 0.1559525
0.9 0.14 -0.1 0.1739797 0.1338483 0.1996109 0.0842338 -0.0793723
0.9 0.14 -0.09 0.174098 0.1337938 0.1975268 0.0819874 -0.0747201
0.9 0.14 -0.08 0.1742092 0.1337427 0.1954273 0.0797348 -0.0700647
0.9 0.14 -0.07 0.1743132 0.133695 0.1933124 0.0774761 -0.0654064
0.9 0.14 -0.06 0.1744101 0.1336507 0.1911819 0.0752114 -0.0607455
0.9 0.14 -0.05 0.1744998 0.1336097 0.1890359 0.0729407 -0.056082
0.9 0.14 -0.04 0.1745823 0.1335721 0.1868744 0.0706641 -0.0514163
0.9 0.14 -0.03 0.1746576 0.1335378 0.1846973 0.0683817 -0.0467485
0.9 0.14 -0.02 0.1747257 0.1335068 0.1825046 0.0660935 -0.0420789
0.9 0.14 -0.01 0.1747867 0.1334791 0.1802964 0.0637997 -0.0374076
0.9 0.14 0.0 0.1748405 0.1334547 0.1780727 0.0615003 -0.0327348
0.9 0.14 0.01 0.1748871 0.1334336 0.1758335 0.0591953 -0.0280607
0.9 0.14 0.02 0.1749266 0.1334157 0.1735787 0.0568849 -0.0233856
0.9 0.14 0.03 0.1749589 0.1334011 0.1713086 0.0545691 -0.0187096
0.9 0.14 0.04 0.174984 0.1333898 0.169023 0.052248 -0.0140328
0.9 0.14 0.05 0.1750019 0.1333817 0.1667221 0.0499218 -0.0093555
0.9 0.14 0.06 0.1750127 0.1333768 0.1644059 0.0475904 -0.0046778
0.9 0.14 0.07 0.1750162 0.1333752 0.1620746 0.0452539 0.0
0.9 0.14 0.08 0.1750127 0.1333768 0.1597281 0.0429125 0.0046778
0.9 0.14 0.09 0.1750019 0.1333817 0.1573666 0.0405663 0.0093555
0.9 0.14 0.1 0.174984 0.1333898 0.1549902 0.0382152 0.0140328
0.9 0.14 0.11 0.1749589 0.1334011 0.152599 0.0358595 0.0187096
0.9 0.14 0.12 0.1749266 0.1334157 0.1501931 0.0334993 0.0233856
0.9 0.14 0.13 0.1748871 0.1334336 0.1477727 0.0311346 0.0280607
0.9 0.14 0.14 0.1748405 0.1334547 0.1453379 0.0287655 0.0327348
0.9 0.14 0.15 0.1747867 0.1334791 0.1428889 0.0263921 0.0374076
0.9 0.14 0.16 0.1747257 0.1335068 0.1404258 0.0240147 0.0420789
0.9 0.14 0.17 0.1746576 0.1335378 0.1379488 0.0216332 0.0467485
0.9 0.14 0.18 0.1745823 0.1335721 0.1354581 0.0192478 0.0514163
0.9 0.14 0.19 0.1744998 0.1336097 0.1329539 0.0168587 0.056082
0.9 0.14 0.2 0.1744101 0.1336507 0.1304364 0.0144659 0.0607455
0.9 0.14 0.21 0.1743132 0.133695 0.1279059 0.0120697 0.0654064
0.9 0.14 0.22 0.1742092 0.1337427 0.1253626 0.0096701 0.0700647
0.9 0.14 0.23 0.174098 0.1337938 0.1228067 0.0072673 0.0747201
0.9 0.14 0.24 0.1739797 0.1338483 0.1202386 0.0048615 0.0793723
0.9 0.14 0.25 0.1738541 0.1339063 0.1176584 0.0024529 0.0840211
0.9 0.14 0.26 0.1737214 0.1339677 0.1150666 4.15e-05 0.0886662
0.9 0.14 0.27 0.1735816 0.1340327 0.1124633 -0.0023724 0.0933075
0.9 0.14 0.28 0.1734345 0.1341011 0.1098489 -0.0047887 0.0979446
0.9 0.14 0.29 0.1732804 0.1341731 0.1072238 -0.0072071 0.1025774
0.9 0.14 0.3 0.173119 0.1342487 0.1045882 -0.0096275 0.1072054
0.9 0.14 0.31 0.1729506 0.1343279 0.1019427 -0.0120496 0.1118284
0.9 0.14 0.32 0.1727749 0.1344107 0.0992874 -0.0144733 0.1164462
0.9 0.14 0.33 0.1725922 0.1344973 0.0966229 -0.0168984 0.1210584
0.9 0.14 0.34 0.1724023 0.1345875 0.0939495 -0.0193245 0.1256646
0.9 0.14 0.35 0.1722053 0.1346815 0.0912677 -0.0217515 0.1302647
0.9 0.14 0.36 0.1720012 0.1347793 0.0885779 -0.0241791 0.1348582
0.9 0.14 0.37 0.17179 0.1348809 0.0858805 -0.0266072 0.1394447
0.9 0.14 0.38 0.1715718 0.1349864 0.0831761 -0.0290353 0.144024
0.9 0.14 0.39 0.1713465 0.1350958 0.080465 -0.0314633 0.1485956
0.9 0.14 0.4 0.1711141 0.1352091 0.0777479 -0.0338909 0.1531591
0.9 0.15 -0.1 0.1735499 0.1333867 0.2120258 0.0884138 -0.0813799
0.9 0.15 -0.09 0.1736709 0.1333313 0.2099733 0.0861843 -0.0767463
0.9 0.15 -0.08 0.1737847 0.1332792 0.2079045 0.0839484 -0.0721096
0.9 0.15 -0.07 0.1738914 0.1332305 0.2058196 0.0817062 -0.0674701
0.9 0.15 -0.06 0.173991 0.1331851 0.2037183 0.0794576 -0.062828
0.9 0.15 -0.05 0.1740835 0.1331431 0.2016008 0.0772028 -0.0581834
0.9 0.15 -0.04 0.1741688 0.1331043 0.1994669 0.0749419 -0.0535367
0.9 0.15 -0.03 0.1742471 0.1330689 0.1973166 0.0726748 -0.0488879
0.9 0.15 -0.02 0.1743182 0.1330367 0.1951499 0.0704018 -0.0442373
0.9 0.15 -0.01 0.1743822 0.1330078 0.1929669 0.0681228 -0.0395851
